https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QTUM,Volume USDT,tradecount
1530835200000,2018-07-06 00:00:00,QTUM/USDT,8.72800000,9.10000000,8.40200000,8.95700000,135380.70800000,1190992.97054000,5707
1530748800000,2018-07-05 00:00:00,QTUM/USDT,8.91800000,9.30100000,8.48300000,8.72700000,194990.41100000,1728124.07865900,7113
1530662400000,2018-07-04 00:00:00,QTUM/USDT,8.81000000,9.32400000,8.74900000,8.93800000,137539.26100000,1251429.19280700,5148
1530576000000,2018-07-03 00:00:00,QTUM/USDT,9.17000000,9.49100000,8.71900000,8.78300000,158315.88900000,1438559.88744100,6951
1530489600000,2018-07-02 00:00:00,QTUM/USDT,8.55700000,9.41400000,8.33600000,9.15500000,214062.86800000,1915368.05868300,8884
1530403200000,2018-07-01 00:00:00,QTUM/USDT,8.53100000,8.88800000,8.27200000,8.54000000,105099.36300000,894614.96038400,5307
1530316800000,2018-06-30 00:00:00,QTUM/USDT,8.16200000,8.78900000,8.11800000,8.52200000,184664.01800000,1564394.86046600,8135
1530230400000,2018-06-29 00:00:00,QTUM/USDT,7.73700000,8.34900000,7.51100000,8.11800000,190180.58600000,1486184.20949600,8353
1530144000000,2018-06-28 00:00:00,QTUM/USDT,8.80700000,8.84200000,7.63100000,7.72100000,185992.72900000,1546744.28195400,8728
1530057600000,2018-06-27 00:00:00,QTUM/USDT,8.18000000,9.39100000,8.07800000,8.82800000,471275.60800000,4184138.58438100,17384
1529971200000,2018-06-26 00:00:00,QTUM/USDT,8.30300000,9.70300000,7.91200000,8.18000000,4237766.31800000,37757089.98020100,15745
1529884800000,2018-06-25 00:00:00,QTUM/USDT,8.04700000,8.50000000,7.76500000,8.30200000,78131.88100000,635168.74630000,5053
1529798400000,2018-06-24 00:00:00,QTUM/USDT,8.80100000,8.85700000,7.33000000,8.04700000,172414.09700000,1357992.55777900,9191
1529712000000,2018-06-23 00:00:00,QTUM/USDT,8.86200000,9.05000000,8.51500000,8.80100000,72294.57900000,630360.22363600,4304
1529625600000,2018-06-22 00:00:00,QTUM/USDT,10.20700000,10.26600000,8.69400000,8.86600000,138963.22700000,1296986.37844000,8490
1529539200000,2018-06-21 00:00:00,QTUM/USDT,10.40500000,10.67600000,10.09200000,10.20600000,51314.70900000,533698.29069400,3739
1529452800000,2018-06-20 00:00:00,QTUM/USDT,10.69300000,10.71400000,9.98300000,10.40100000,105995.69300000,1081629.64281200,5898
1529366400000,2018-06-19 00:00:00,QTUM/USDT,10.59600000,10.91100000,10.27300000,10.70600000,88411.43700000,929115.36872800,5233
1529280000000,2018-06-18 00:00:00,QTUM/USDT,10.42100000,10.85000000,10.02100000,10.56900000,156898.38400000,1615763.83806300,7201
1529193600000,2018-06-17 00:00:00,QTUM/USDT,10.56500000,10.71800000,10.34100000,10.42100000,41875.69200000,441412.86491400,2158
1529107200000,2018-06-16 00:00:00,QTUM/USDT,10.52700000,10.71500000,10.24700000,10.53300000,43791.95000000,460065.98480900,3061
1529020800000,2018-06-15 00:00:00,QTUM/USDT,11.09400000,11.11900000,10.50000000,10.56600000,61577.95900000,664294.22376500,3897
1528934400000,2018-06-14 00:00:00,QTUM/USDT,10.47300000,11.32500000,10.25800000,11.06400000,111330.08300000,1205829.91788800,6371
1528848000000,2018-06-13 00:00:00,QTUM/USDT,11.08800000,11.34800000,10.00000000,10.45800000,124366.57700000,1319422.31995300,7338
1528761600000,2018-06-12 00:00:00,QTUM/USDT,11.87900000,12.69900000,10.82700000,11.08900000,152730.99200000,1803745.64820900,9595
1528675200000,2018-06-11 00:00:00,QTUM/USDT,11.35100000,11.97300000,11.05500000,11.88000000,92112.94700000,1051250.65675400,6923
1528588800000,2018-06-10 00:00:00,QTUM/USDT,13.07600000,13.07600000,11.08100000,11.35000000,220848.07500000,2672987.80680600,12949
1528502400000,2018-06-09 00:00:00,QTUM/USDT,13.31700000,13.46000000,13.02000000,13.07600000,38051.97200000,506080.60158400,2541
1528416000000,2018-06-08 00:00:00,QTUM/USDT,13.53800000,13.65000000,13.12000000,13.31900000,52720.50400000,704815.60050900,4139
1528329600000,2018-06-07 00:00:00,QTUM/USDT,13.68100000,13.90500000,13.47200000,13.53800000,73987.06600000,1013366.46103900,6709
1528243200000,2018-06-06 00:00:00,QTUM/USDT,13.91100000,13.96300000,13.36000000,13.66500000,76712.84500000,1048885.08378800,5278
1528156800000,2018-06-05 00:00:00,QTUM/USDT,13.58700000,13.98900000,12.96500000,13.90400000,102791.95700000,1387771.53255300,6773
1528070400000,2018-06-04 00:00:00,QTUM/USDT,14.64900000,14.89400000,13.31300000,13.58800000,169463.16100000,2365039.12679600,10298
1527984000000,2018-06-03 00:00:00,QTUM/USDT,14.58800000,14.87100000,14.41200000,14.64800000,149345.18000000,2191118.92594400,7984
1527897600000,2018-06-02 00:00:00,QTUM/USDT,14.38700000,14.89300000,14.24700000,14.58800000,149192.27500000,2170805.93259200,8879
1527811200000,2018-06-01 00:00:00,QTUM/USDT,13.27800000,14.55900000,13.17400000,14.42000000,185660.72900000,2563456.30014300,11598
1527724800000,2018-05-31 00:00:00,QTUM/USDT,13.03900000,13.75000000,12.87200000,13.30000000,136808.73500000,1821423.60638700,7262
1527638400000,2018-05-30 00:00:00,QTUM/USDT,13.20300000,13.56300000,12.68300000,13.03900000,97898.87700000,1283008.82953800,6355
1527552000000,2018-05-29 00:00:00,QTUM/USDT,12.04300000,13.50000000,12.00000000,13.19800000,217272.87000000,2764359.57869400,9510
1527465600000,2018-05-28 00:00:00,QTUM/USDT,13.15500000,13.35100000,12.03800000,12.04200000,110564.63500000,1391571.25305600,7876
1527379200000,2018-05-27 00:00:00,QTUM/USDT,13.17900000,13.21900000,12.82600000,13.14300000,49486.41900000,643563.66278800,5563
1527292800000,2018-05-26 00:00:00,QTUM/USDT,13.25600000,13.73000000,12.96600000,13.17900000,73661.03300000,987715.89177000,5311
1527206400000,2018-05-25 00:00:00,QTUM/USDT,13.89600000,14.00000000,12.90000000,13.22000000,119464.57300000,1594890.04322300,8513
1527120000000,2018-05-24 00:00:00,QTUM/USDT,13.19000000,14.13200000,12.51000000,13.93400000,185995.28600000,2480587.16543700,13590
1527033600000,2018-05-23 00:00:00,QTUM/USDT,14.83100000,15.04300000,13.01900000,13.24000000,199508.90400000,2768387.62486700,13498
1526947200000,2018-05-22 00:00:00,QTUM/USDT,16.11600000,16.20600000,14.80000000,14.83100000,111650.55700000,1729504.16547100,9304
1526860800000,2018-05-21 00:00:00,QTUM/USDT,16.75800000,16.91500000,15.88000000,16.13100000,121907.58700000,1994063.50223300,10241
1526774400000,2018-05-20 00:00:00,QTUM/USDT,16.06900000,17.13000000,15.81000000,16.75900000,158349.77900000,2616217.19386200,10919
1526688000000,2018-05-19 00:00:00,QTUM/USDT,15.99700000,16.37100000,15.38300000,16.02000000,118643.40000000,1891494.35764300,9130
1526601600000,2018-05-18 00:00:00,QTUM/USDT,15.31000000,16.06600000,14.82000000,15.99500000,120299.00500000,1858876.51022100,10766
1526515200000,2018-05-17 00:00:00,QTUM/USDT,16.40400000,16.91900000,15.11100000,15.30200000,117382.59200000,1890983.22886800,11819
1526428800000,2018-05-16 00:00:00,QTUM/USDT,16.70500000,16.83200000,15.60000000,16.44000000,172204.92500000,2783847.83512600,13418
1526342400000,2018-05-15 00:00:00,QTUM/USDT,17.62600000,18.44800000,16.66000000,16.70500000,230817.46000000,4052276.60851300,19004
1526256000000,2018-05-14 00:00:00,QTUM/USDT,17.19800000,18.75900000,15.97900000,17.66400000,359800.24300000,6288673.04631300,28627
1526169600000,2018-05-13 00:00:00,QTUM/USDT,16.14100000,17.83800000,15.66000000,17.19900000,244381.30700000,4135526.88680800,19554
1526083200000,2018-05-12 00:00:00,QTUM/USDT,15.89500000,16.87100000,14.28000000,16.13100000,292257.68400000,4563153.00194000,24808
1525996800000,2018-05-11 00:00:00,QTUM/USDT,18.22200000,18.55500000,15.04800000,15.83400000,355210.95900000,5913232.21269800,28504
1525910400000,2018-05-10 00:00:00,QTUM/USDT,19.90500000,20.10800000,18.21600000,18.22100000,123652.27100000,2418509.89613400,13135
1525824000000,2018-05-09 00:00:00,QTUM/USDT,20.69200000,20.69700000,18.96800000,19.90500000,169906.06800000,3360433.80290800,17776
1525737600000,2018-05-08 00:00:00,QTUM/USDT,21.36100000,21.82000000,20.32000000,20.65800000,94463.37000000,1979109.31200600,12257
1525651200000,2018-05-07 00:00:00,QTUM/USDT,22.87600000,22.99700000,20.34000000,21.36200000,176740.22800000,3765671.80602600,19219
1525564800000,2018-05-06 00:00:00,QTUM/USDT,22.41300000,23.98000000,21.32300000,22.88000000,337698.98100000,7628420.44617900,31084
1525478400000,2018-05-05 00:00:00,QTUM/USDT,22.10000000,23.07900000,21.88200000,22.46400000,158109.23000000,3569658.80327400,14399
1525392000000,2018-05-04 00:00:00,QTUM/USDT,22.72800000,23.80500000,21.60000000,22.09100000,219714.15900000,4947953.68661800,21235
1525305600000,2018-05-03 00:00:00,QTUM/USDT,22.30500000,23.49900000,21.64000000,22.72800000,341723.59200000,7693966.52754100,29194
1525219200000,2018-05-02 00:00:00,QTUM/USDT,22.00300000,22.49300000,21.30400000,22.29000000,207161.70000000,4535531.63101100,19147
1525132800000,2018-05-01 00:00:00,QTUM/USDT,22.43100000,22.46000000,20.50000000,22.04500000,338102.98600000,7209638.58883900,25200
1525046400000,2018-04-30 00:00:00,QTUM/USDT,23.00100000,25.80000000,21.66600000,22.43200000,589056.70600000,13971086.63327400,46859
1524960000000,2018-04-29 00:00:00,QTUM/USDT,21.63700000,23.59900000,20.26600000,23.00100000,456806.15500000,10108304.11773900,40311
1524873600000,2018-04-28 00:00:00,QTUM/USDT,19.65700000,22.05000000,19.50000000,21.62500000,305297.31700000,6430596.95912700,24487
1524787200000,2018-04-27 00:00:00,QTUM/USDT,21.05800000,21.29500000,19.55100000,19.63300000,229912.65700000,4724929.22758200,20573
1524700800000,2018-04-26 00:00:00,QTUM/USDT,19.15200000,21.10800000,18.40000000,21.00700000,253664.95700000,4952622.25156200,22800
1524614400000,2018-04-25 00:00:00,QTUM/USDT,22.61100000,22.61600000,17.97200000,19.15200000,420357.29400000,8422193.77158000,33986
1524528000000,2018-04-24 00:00:00,QTUM/USDT,20.45700000,23.98000000,20.41000000,22.64200000,300321.47500000,6615852.85894800,26907
1524441600000,2018-04-23 00:00:00,QTUM/USDT,19.10700000,20.77400000,19.08100000,20.45700000,190987.74200000,3879136.95242900,16867
1524355200000,2018-04-22 00:00:00,QTUM/USDT,19.31600000,19.90000000,18.55100000,19.10700000,132344.14200000,2565163.15172900,14304
1524268800000,2018-04-21 00:00:00,QTUM/USDT,20.27000000,20.69200000,17.68800000,19.35800000,223516.25600000,4284982.58786000,19937
1524182400000,2018-04-20 00:00:00,QTUM/USDT,18.55100000,20.68400000,17.98000000,20.26700000,208824.09300000,4021657.49305800,19683
1524096000000,2018-04-19 00:00:00,QTUM/USDT,17.53000000,18.60000000,17.45000000,18.55100000,147441.22800000,2646598.85716400,12213
1524009600000,2018-04-18 00:00:00,QTUM/USDT,16.23000000,17.72900000,16.18600000,17.55200000,102454.01000000,1746037.18774600,9018
1523923200000,2018-04-17 00:00:00,QTUM/USDT,16.65100000,16.97800000,16.15000000,16.18700000,111262.34400000,1842138.33203000,9970
1523836800000,2018-04-16 00:00:00,QTUM/USDT,16.84100000,17.00700000,15.50000000,16.65100000,119637.00100000,1928466.91618800,11082
1523750400000,2018-04-15 00:00:00,QTUM/USDT,15.83600000,17.06800000,15.83600000,16.81100000,103845.58600000,1722091.31134900,10428
1523664000000,2018-04-14 00:00:00,QTUM/USDT,15.60500000,16.34300000,15.00000000,15.83700000,170965.73000000,2709461.99684200,14547
1523577600000,2018-04-13 00:00:00,QTUM/USDT,16.48100000,17.65900000,15.44000000,15.60500000,389260.21600000,6474893.68529600,26570
1523491200000,2018-04-12 00:00:00,QTUM/USDT,14.34300000,16.88000000,13.30100000,16.49100000,384467.37200000,5765401.56877600,25552
1523404800000,2018-04-11 00:00:00,QTUM/USDT,13.43900000,14.48300000,13.31700000,14.37400000,150282.14800000,2088065.60408800,9589
1523318400000,2018-04-10 00:00:00,QTUM/USDT,13.41200000,13.55000000,12.87900000,13.42400000,71381.78600000,946166.76050500,5123
1523232000000,2018-04-09 00:00:00,QTUM/USDT,13.38900000,14.80000000,13.00100000,13.41000000,165097.60400000,2264958.87904600,11745
1523145600000,2018-04-08 00:00:00,QTUM/USDT,13.04500000,13.62300000,13.03000000,13.39900000,62155.00600000,827304.89604400,5286
1523059200000,2018-04-07 00:00:00,QTUM/USDT,12.78400000,13.43800000,12.69600000,13.08400000,71568.32400000,941801.33588300,5838
1522972800000,2018-04-06 00:00:00,QTUM/USDT,13.32300000,13.46200000,12.51400000,12.76400000,67119.41700000,861779.54479800,6159
1522886400000,2018-04-05 00:00:00,QTUM/USDT,13.54400000,13.60500000,12.80900000,13.32300000,114975.39200000,1514680.95894500,9078
1522800000000,2018-04-04 00:00:00,QTUM/USDT,14.96200000,14.98000000,13.31500000,13.53900000,107077.08200000,1493385.54404600,9286
1522713600000,2018-04-03 00:00:00,QTUM/USDT,14.15400000,15.10000000,14.01000000,14.96200000,165969.90100000,2434212.65750100,11941
1522627200000,2018-04-02 00:00:00,QTUM/USDT,13.32600000,14.60000000,13.14700000,14.15500000,172516.18000000,2432459.84647300,11246
1522540800000,2018-04-01 00:00:00,QTUM/USDT,14.03000000,14.24800000,12.53700000,13.32600000,121743.00400000,1624053.62778600,8258
1522454400000,2018-03-31 00:00:00,QTUM/USDT,14.17900000,14.70000000,13.93800000,14.03100000,108491.07500000,1550362.48283300,7991
1522368000000,2018-03-30 00:00:00,QTUM/USDT,14.05300000,14.97000000,13.31600000,14.18200000,223024.85200000,3125057.49229900,14292
1522281600000,2018-03-29 00:00:00,QTUM/USDT,15.49500000,15.62500000,13.83900000,14.13200000,173527.53200000,2527019.76498200,11481
1522195200000,2018-03-28 00:00:00,QTUM/USDT,15.09700000,16.20000000,15.02600000,15.50200000,204091.39700000,3173222.64243300,10277
1522108800000,2018-03-27 00:00:00,QTUM/USDT,16.00000000,17.00000000,14.56200000,15.14900000,353654.50400000,5489015.92326000,18281
1522022400000,2018-03-26 00:00:00,QTUM/USDT,17.97000000,18.16100000,15.10000000,16.02300000,1509575.61800000,24793859.38780600,50674
1521936000000,2018-03-25 00:00:00,QTUM/USDT,17.75800000,18.30000000,17.50000000,17.95800000,919524.91800000,16475497.33667000,42720
1521849600000,2018-03-24 00:00:00,QTUM/USDT,18.46500000,19.45000000,17.64000000,17.75800000,1194967.75500000,21949989.28888700,52360
1521763200000,2018-03-23 00:00:00,QTUM/USDT,19.28800000,19.30400000,17.60400000,18.44200000,1271729.77800000,23099301.47520800,48351
1521676800000,2018-03-22 00:00:00,QTUM/USDT,19.59300000,20.17700000,17.62000000,19.28800000,1301822.54800000,24634469.77220500,56428
1521590400000,2018-03-21 00:00:00,QTUM/USDT,20.38600000,21.00000000,18.50000000,19.59300000,1660401.58000000,33262674.76381700,65294
1521504000000,2018-03-20 00:00:00,QTUM/USDT,19.88000000,22.00000000,18.05300000,20.38600000,2428141.55500000,49548033.61805000,103552
1521417600000,2018-03-19 00:00:00,QTUM/USDT,16.00000000,20.54900000,13.10000000,19.87800000,1173351.45800000,20153002.96195200,51671
