https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount
1530489600000,2018-07-02 00:00:00,EOS/USDT,8.11360000,9.17440000,7.88000000,8.96910000,8241723.99000000,68679644.59923000,58648
1530403200000,2018-07-01 00:00:00,EOS/USDT,8.12980000,8.24520000,7.76100000,8.11640000,9547404.62000000,76589299.86134000,49275
1530316800000,2018-06-30 00:00:00,EOS/USDT,7.74020000,8.29800000,7.73460000,8.12700000,9584422.70000000,77033354.36232000,56416
1530230400000,2018-06-29 00:00:00,EOS/USDT,7.36400000,7.95000000,7.08040000,7.74380000,7661045.91000000,56484178.75773100,49782
1530144000000,2018-06-28 00:00:00,EOS/USDT,7.99500000,8.08700000,7.29840000,7.36750000,8395130.15000000,65441769.13377400,54645
1530057600000,2018-06-27 00:00:00,EOS/USDT,7.55180000,8.26000000,7.38780000,7.99420000,9334245.96000000,72584833.93440500,55662
1529971200000,2018-06-26 00:00:00,EOS/USDT,8.33570000,8.39990000,7.53290000,7.57600000,5966985.99000000,47376969.36539600,39383
1529884800000,2018-06-25 00:00:00,EOS/USDT,8.05260000,8.70000000,7.66800000,8.33580000,9612531.13000000,78832873.15614500,59566
1529798400000,2018-06-24 00:00:00,EOS/USDT,8.44640000,8.51530000,6.92000000,8.06000000,8983446.42000000,68460743.08364800,74559
1529712000000,2018-06-23 00:00:00,EOS/USDT,8.51330000,8.74700000,8.06800000,8.44640000,8165524.12000000,68441150.59981100,54241
1529625600000,2018-06-22 00:00:00,EOS/USDT,10.40310000,10.43200000,8.24600000,8.51980000,11547386.83000000,106261475.89405200,100813
1529539200000,2018-06-21 00:00:00,EOS/USDT,10.40770000,10.83000000,10.20320000,10.40990000,8923799.16000000,93496975.06417400,55757
1529452800000,2018-06-20 00:00:00,EOS/USDT,10.65070000,10.74950000,10.16000000,10.41200000,8798849.05000000,91455464.48008400,59765
1529366400000,2018-06-19 00:00:00,EOS/USDT,10.67380000,10.96930000,10.38000000,10.65800000,7961229.86000000,84254902.54956400,53189
1529280000000,2018-06-18 00:00:00,EOS/USDT,10.33880000,10.89900000,10.09630000,10.67910000,10669784.21000000,110552296.95424000,73020
1529193600000,2018-06-17 00:00:00,EOS/USDT,10.52540000,10.75000000,10.25000000,10.33880000,1627761.79000000,17059301.81623800,38446
1529107200000,2018-06-16 00:00:00,EOS/USDT,10.65040000,10.86670000,10.16000000,10.52540000,6053921.05000000,64397314.35090400,69941
1529020800000,2018-06-15 00:00:00,EOS/USDT,11.25340000,11.45000000,10.51070000,10.65470000,5408054.38000000,59514835.83801600,81960
1528934400000,2018-06-14 00:00:00,EOS/USDT,10.03120000,11.78990000,9.46200000,11.25340000,10052349.00000000,106523028.94005500,128840
1528848000000,2018-06-13 00:00:00,EOS/USDT,10.09090000,10.47000000,9.12000000,10.03700000,10351432.78000000,102359990.49765500,113104
1528761600000,2018-06-12 00:00:00,EOS/USDT,11.77100000,11.78000000,9.68000000,10.09090000,9168694.85000000,99873337.99199600,98326
1528675200000,2018-06-11 00:00:00,EOS/USDT,11.73550000,11.93000000,10.61000000,11.77190000,8878723.10000000,100318882.53705500,109917
1528588800000,2018-06-10 00:00:00,EOS/USDT,14.15000000,14.16420000,10.98000000,11.73130000,10540465.95000000,134421113.92914200,117253
1528502400000,2018-06-09 00:00:00,EOS/USDT,13.97940000,15.00150000,13.92000000,14.15000000,2592900.65000000,37660350.14941600,70817
1528416000000,2018-06-08 00:00:00,EOS/USDT,14.72050000,14.90000000,13.55000000,13.96370000,2727726.06000000,38752065.57896100,66798
1528329600000,2018-06-07 00:00:00,EOS/USDT,13.91000000,14.74090000,13.60000000,14.72070000,6061410.77000000,84985557.59713800,69656
1528243200000,2018-06-06 00:00:00,EOS/USDT,14.19780000,14.30000000,13.36770000,13.90720000,5958713.33000000,82746536.40252500,69194
1528156800000,2018-06-05 00:00:00,EOS/USDT,13.46190000,14.30000000,12.71000000,14.19960000,6430602.84000000,87989130.24363100,86468
1528070400000,2018-06-04 00:00:00,EOS/USDT,14.53040000,14.84240000,13.23000000,13.46200000,4878116.53000000,67436603.01382900,69831
1527984000000,2018-06-03 00:00:00,EOS/USDT,14.69760000,15.45100000,14.22660000,14.53040000,5800716.38000000,85527513.83410500,81730
1527897600000,2018-06-02 00:00:00,EOS/USDT,12.21430000,15.67740000,12.10390000,14.69760000,9812623.63000000,137660461.76417700,133426
1527811200000,2018-06-01 00:00:00,EOS/USDT,12.23510000,12.38890000,11.83540000,12.20480000,5946136.88000000,72160734.19603500,53090
1527724800000,2018-05-31 00:00:00,EOS/USDT,11.87120000,12.74000000,11.81160000,12.23530000,6540020.80000000,80454508.71393100,55055
1527638400000,2018-05-30 00:00:00,EOS/USDT,12.11130000,12.82000000,11.62060000,11.89680000,6514864.18000000,78559433.80623500,52521
1527552000000,2018-05-29 00:00:00,EOS/USDT,11.48530000,12.46500000,10.70000000,12.11120000,6709192.34000000,78163973.76602800,67086
1527465600000,2018-05-28 00:00:00,EOS/USDT,12.49000000,12.65000000,11.28000000,11.47880000,3494258.32000000,41697515.29988700,33754
